CourseOfferingID,Section,Days,StartTime,EndTime,Meeting_Type,ProfessorID,InstructionalMethod,CRN,MaxNumberOfSeats,CourseID,CourseTermID,StudentLevelID,LocationID
15342,001,T Th,09:25:00,10:40:00,Class,374,F2F,19542,35,559,12,1,56
15343,001,T Th,10:50:00,12:05:00,Class,382,F2F,19450,25,397,12,1,38
15344,002,T Th,15:05:00,16:20:00,Class,382,F2F,19451,25,397,12,1,39
15345,003,M W F,09:10:00,10:20:00,Class,382,F2F,25542,0,630,12,1,35
15346,004,M W F,11:30:00,12:40:00,Class,382,F2F,25543,25,630,12,1,34
15347,001,T Th,10:50:00,12:05:00,Class,389,F2F,19577,40,314,12,1,57
15348,001,T Th,13:40:00,14:55:00,Class,389,F2F,19582,40,413,12,1,57
15349,001,T Th,15:05:00,16:20:00,Class,389,F2F,19588,40,535,12,1,57
15350,W01,,,,Class,392,Online,19422,25,397,12,1,4
15351,001,M W F,12:30:00,13:40:00,Class,392,F2F,19431,25,150,12,1,38
15352,009,M W F,09:30:00,10:20:00,Class,400,F2F,19414,28,220,12,1,70
15353,010,M W F,11:30:00,12:20:00,Class,400,F2F,23931,28,220,12,1,36
15354,001,T Th,12:15:00,13:30:00,Class,400,F2F,19455,22,95,12,1,40
15355,001,,,,Class,401,F2F,22697,7,236,12,1,1
15356,002,M,15:20:00,16:20:00,Class,401,F2F,22698,8,236,12,1,79
15357,002,,,,Class,401,F2F,22698,8,236,12,1,1
15358,003,M,15:20:00,16:20:00,Class,401,F2F,22700,8,236,12,1,80
15359,001,T,15:05:00,16:20:00,Class,405,F2F,19849,25,1122,12,1,71
15360,001,T Th,12:15:00,13:30:00,Class,412,F2F,20557,30,741,12,1,75
15361,001,T Th,10:50:00,12:05:00,Class,412,F2F,25598,30,519,12,1,28
15362,001,M W,16:45:00,18:00:00,Class,412,F2F,28736,30,113,12,1,32
15363,B01,M W,13:55:00,15:10:00,Class,412,F2F,22621,25,914,12,1,19
15364,001,T Th,08:00:00,09:15:00,Class,414,F2F,19185,8,16,12,1,36
15365,002,T Th,08:00:00,09:15:00,Class,414,F2F,19187,7,16,12,1,36
15366,003,Th,12:00:00,15:00:00,Class,414,F2F,19188,7,16,12,1,80
15367,004,T Th,08:00:00,09:15:00,Class,414,F2F,24411,7,16,12,1,36
15368,001,M W,15:20:00,16:35:00,Class,417,F2F,22986,70,272,12,1,57
15369,W01,,,,Class,417,Online,19529,35,951,12,1,4
15370,PW1,,,,Class,423,Online,25433,25,705,11,1,4
15371,PW0,,,,Class,423,Online,25435,25,190,12,1,4
15372,PW0,,,,Class,423,Online,29557,15,959,12,1,4
15373,001,Th,18:00:00,21:00:00,Class,425,F2F,19525,35,1153,12,1,76
15374,PW2,,,,Class,426,Online,28523,30,7,13,1,4
15375,PW0,,,,Class,426,Online,20107,30,931,12,1,4
15376,001,T Th,09:25:00,10:40:00,Class,427,F2F,19004,24,455,12,1,53
15377,001,Th,16:15:00,18:05:00,Class,427,F2F,19004,24,455,12,1,72
15378,001,T,12:15:00,13:15:00,Class,427,F2F,19004,24,455,12,1,53
15379,002,T Th,09:25:00,10:40:00,Class,427,F2F,19005,24,455,12,1,53
15380,002,T,12:15:00,13:15:00,Class,427,F2F,19005,24,455,12,1,53
15381,003,T Th,09:25:00,10:40:00,Class,427,F2F,19006,24,455,12,1,53
15382,003,Th,12:15:00,14:05:00,Class,427,F2F,19006,24,455,12,1,72
15383,003,T,12:15:00,13:15:00,Class,427,F2F,19006,24,455,12,1,53
15384,0H1,F,13:40:00,14:40:00,Class,428,F2F,21132,30,335,12,1,76
15385,001,M W F,08:30:00,09:20:00,Class,428,F2F,18998,55,440,12,1,53
15386,081,M W,09:30:00,11:00:00,Class,429,F2F,21306,10,1222,11,1,63
15387,082,T Th,09:30:00,11:00:00,Class,429,F2F,26228,10,1223,13,1,63
15388,SH1,S,13:00:00,17:00:00,Class,430,F2F,19547,35,559,11,1,76
15389,001,T Th,09:25:00,10:40:00,Class,430,F2F,19544,35,826,12,1,76
15390,001,T Th,08:00:00,09:15:00,Class,430,F2F,21735,35,1024,12,1,76
15391,001,T Th,12:15:00,13:30:00,Class,440,F2F,19503,35,139,12,1,76
15392,SH1,S,08:30:00,12:30:00,Class,440,F2F,19501,35,139,11,1,76
15393,SH2,S,13:00:00,18:00:00,Class,440,F2F,25581,34,890,13,1,70
15394,014,T Th,09:25:00,10:40:00,Class,441,F2F,19835,22,246,12,1,29
15395,016,T Th,10:50:00,12:05:00,Class,441,F2F,19837,22,246,12,1,30
15396,001,M W,16:45:00,18:00:00,Class,441,F2F,24662,20,50,12,1,35
15397,001,T Th,16:30:00,17:45:00,Class,444,F2F,20176,28,660,12,1,77
15398,PW1,,,,Class,444,Online,20108,30,907,11,1,4
15399,PW0,,,,Class,444,Online,20110,30,562,12,1,4
15400,002,T Th,15:05:00,16:20:00,Class,445,F2F,20178,70,748,12,1,27
15401,005,M W F,08:30:00,09:20:00,Class,445,F2F,20216,68,748,12,1,57
15402,001,T,16:45:00,19:25:00,Class,457,F2F,28119,68,743,12,1,27
15403,001,T,19:30:00,20:35:00,Class,457,F2F,19688,25,1212,12,1,27
15404,081,F,12:45:00,15:45:00,Class,458,F2F,21314,16,133,11,1,63
15405,082,F,12:45:00,15:45:00,Class,458,F2F,22550,16,133,13,1,63
15406,006,T Th,09:25:00,10:40:00,Class,459,F2F,25474,25,1160,12,1,77
15407,081,T Th,08:10:00,10:40:00,Class,460,F2F,28519,30,103,11,1,32
15408,B81,M W,12:10:00,14:40:00,Class,460,F2F,22875,25,103,11,1,16
15409,B82,M W,12:30:00,15:00:00,Class,460,F2F,28746,25,104,13,1,16
15410,H82,T Th,08:10:00,10:40:00,Class,460,F2F,28520,30,104,13,1,32
15411,001,T Th,10:50:00,12:05:00,Class,460,F2F,20255,25,1007,12,1,32
15412,IH1,F,08:30:00,10:00:00,Class,460,F2F,29038,2,1189,12,1,33
15413,H01,T Th,12:15:00,13:15:00,Class,460,F2F,28521,2,26,12,1,33
15414,006,M W F,10:30:00,11:20:00,Class,462,F2F,20218,25,991,12,1,56
15415,010,W,18:15:00,21:15:00,Class,462,F2F,22885,25,991,12,1,34
15416,011,T Th,12:15:00,13:30:00,Class,462,F2F,25506,25,991,12,1,70
15417,082,,,,Class,462,F2F,30199,1,575,13,1,1
15418,001,M,18:15:00,21:15:00,Class,462,F2F,20189,8,230,12,1,34
15419,001,M W,12:30:00,13:45:00,Class,464,F2F,18969,24,309,12,1,73
15420,001,M,13:55:00,16:45:00,Class,464,F2F,18970,24,310,12,1,73
15421,001,T Th,10:50:00,12:05:00,Class,464,F2F,19095,24,380,12,1,70
15422,001,T,12:10:00,15:00:00,Class,464,F2F,19098,24,381,12,1,73
15423,001,W F,09:00:00,10:15:00,Class,467,F2F,18961,25,190,12,1,76
15424,001,M,16:45:00,19:15:00,Class,468,F2F,19014,24,215,12,1,77
15425,001,W,18:15:00,20:45:00,Class,468,F2F,19015,24,216,12,1,73
15426,002,T,12:00:00,15:00:00,Class,470,F2F,19187,7,16,12,1,79
15427,003,T Th,08:00:00,09:15:00,Class,470,F2F,19188,7,16,12,1,36
15428,W01,,,,Class,473,Online,20111,30,773,12,1,4
15429,W02,,,,Class,473,Online,25508,30,773,12,1,4
15430,W02,,,,Class,473,Online,22792,30,778,12,1,4
15431,W01,,,,Class,472,Online,22703,30,973,12,1,4
15432,002,M,08:20:00,09:20:00,Class,472,F2F,19203,8,823,12,1,79
15433,002,,,,Class,472,F2F,19203,8,823,12,1,1
15434,003,M,08:20:00,09:20:00,Class,472,F2F,19204,7,823,12,1,80
15435,003,,,,Class,472,F2F,19204,7,823,12,1,1
15436,001,T Th,12:15:00,13:30:00,Class,474,F2F,20149,68,778,12,1,57
15437,001,T Th,13:40:00,14:55:00,Class,474,F2F,20152,35,678,12,1,35
15438,B82,M W,18:15:00,21:15:00,Class,476,F2F,19885,30,510,13,1,11
15439,B81,M W,18:15:00,21:15:00,Class,476,F2F,24464,30,531,11,1,11
15440,005,M W F,11:30:00,12:20:00,Class,481,F2F,20263,25,1160,12,1,56
15441,W01,,,,Class,482,Online,19472,28,220,12,1,4
15442,001,T Th,13:40:00,14:55:00,Class,486,F2F,25418,36,682,12,1,55
15443,001,M W F,11:30:00,12:20:00,Class,486,F2F,25420,20,328,12,1,55
15444,001,T Th,10:50:00,12:05:00,Class,486,F2F,29555,20,837,12,1,71
15445,001,T Th,12:15:00,13:30:00,Class,488,F2F,18975,24,553,12,1,27
15446,002,T Th,12:15:00,13:30:00,Class,488,F2F,18977,24,553,12,1,27
15447,001,T,08:00:00,09:50:00,Class,488,F2F,18976,24,554,12,1,68
15448,002,T,10:00:00,11:50:00,Class,488,F2F,18979,24,554,12,1,68
15449,001,T,12:00:00,15:00:00,Class,1,F2F,19185,8,16,12,1,79
15450,001,M,06:00:00,19:00:00,Class,1,F2F,19185,8,16,12,1,20
15451,003,M,06:00:00,19:00:00,Class,1,F2F,19188,7,16,12,1,20
15452,004,M,06:00:00,19:00:00,Class,1,F2F,24411,7,16,12,1,20
15453,003,,,,Class,1,F2F,22700,8,236,12,1,1
15454,008,M W F,08:30:00,09:20:00,Class,1,F2F,25478,25,1160,12,1,77
15455,W01,,,,Class,8,Online,72939,22,131,9,1,4
15456,0M0,MTWThF,11:00:00,13:45:00,Class,15,F2F,75266,20,1178,10,1,38
15457,001,,,,Class,18,F2F,70278,50,541,9,1,1
15458,001,,,,Class,18,F2F,76197,2,1106,9,1,1
15459,001,,,,Class,40,F2F,74016,5,648,9,1,1
15460,042,MTWTh,09:45:00,12:45:00,Class,46,F2F,75255,25,150,8,1,40
15461,S01,S,07:55:00,12:55:00,Class,74,F2F,72935,35,141,9,1,71
15462,W41,,,,Class,77,Online,70891,35,831,7,1,4
15463,W42,,,,Class,77,Online,75288,35,793,8,1,4
15464,041,MTWTh,10:30:00,12:45:00,Class,78,F2F,72947,35,947,7,1,56
15465,W01,,,,Class,78,Online,75475,30,1211,9,1,4
15466,W01,,,,Class,78,Online,71001,25,820,9,1,4
15467,W01,,,,Class,87,Online,75640,30,1083,9,1,4
15468,I01,,,,Class,104,F2F,75888,2,580,9,1,1
15469,041,MT Th,11:45:00,14:35:00,Class,103,F2F,75282,24,384,7,1,72
15470,042,MT Th,11:45:00,14:35:00,Class,103,F2F,75284,12,385,8,1,72
15471,041,MT ThF,09:00:00,11:15:00,Class,103,F2F,75283,24,888,7,1,70
15472,042,MT ThF,09:00:00,11:15:00,Class,103,F2F,75285,12,889,8,1,70
15473,041,MTWTh,13:00:00,15:15:00,Class,112,F2F,70989,25,146,7,1,71
15474,041,MTWTh,09:45:00,12:45:00,Class,112,F2F,73079,25,150,7,1,71
15475,W01,,,,Class,128,Online,72957,22,1139,9,1,4
15476,041,MTWTh,13:00:00,15:15:00,Class,144,F2F,70988,25,220,7,1,40
15477,041,MTWTh,09:45:00,12:45:00,Class,144,F2F,75256,25,148,7,1,40
15478,W01,,,,Class,147,Online,72950,25,1016,9,1,4
15479,042,MTWTh,13:00:00,15:15:00,Class,147,F2F,72951,30,1074,8,1,38
15480,W01,,,,Class,148,Online,74322,30,748,9,1,4
15481,PW1,,,,Class,164,Online,71118,25,563,9,1,4
15482,PW1,,,,Class,164,Online,71119,25,564,9,1,4
15483,PW1,,,,Class,164,Online,72948,30,565,9,1,4
15484,W01,,,,Class,167,Online,72940,17,866,9,1,4
15485,041,MTWTh,08:00:00,10:15:00,Class,169,F2F,74375,25,107,7,1,36
15486,041,MTWTh,13:00:00,15:15:00,Class,192,F2F,70986,25,364,7,1,34
15487,001,T,13:00:00,16:30:00,Class,201,F2F,72962,20,1039,9,1,28
15488,W41,,,,Class,227,Online,70985,25,685,7,1,4
15489,041,MTWTh,13:00:00,15:15:00,Class,227,F2F,75516,20,260,7,1,55
15490,001,,,,Class,227,F2F,76289,1,576,8,1,1
15491,W01,,,,Class,236,Online,72938,25,1023,9,1,4
15492,W01,,,,Class,236,Online,75011,15,1204,9,1,4
15493,041,MTWTh,10:30:00,12:45:00,Class,237,F2F,71400,15,1126,7,1,37
15494,042,MTWTh,13:00:00,15:15:00,Class,249,F2F,72945,25,107,8,1,36
15495,042,MTWTh,15:30:00,17:45:00,Class,249,F2F,72946,25,108,8,1,36
15496,W41,,,,Class,255,Online,72934,35,432,7,1,4
15497,001,,,,Class,255,F2F,75704,5,646,9,1,1
15498,WP0,,,,Class,256,Online,74544,30,726,9,1,4
15499,H41,MTWTh,10:30:00,12:45:00,Class,263,F2F,71865,22,246,7,1,38
15500,S01,S,13:00:00,18:00:00,Class,281,F2F,72936,35,825,9,1,71
15501,W01,,,,Class,283,Online,75011,15,1204,9,1,4
15502,W41,,,,Class,298,Online,70277,30,868,7,1,4
15503,001,,,,Class,299,F2F,75147,2,774,9,1,1
15504,042,,,,Class,299,Online,75474,10,636,8,1,4
15505,042,MTWTh,10:30:00,12:45:00,Class,304,F2F,71866,22,248,8,1,32
15506,I41,,,,Class,311,F2F,75703,1,580,7,1,1
15507,I42,,,,Class,311,F2F,75702,1,580,8,1,1
15508,W01,,,,Class,314,Online,71117,35,1242,9,1,4
15509,0M0,MTWThF,11:00:00,13:45:00,Class,316,F2F,74372,25,1190,10,1,35
15510,WM1,,,,Class,324,Online,74373,10,1176,10,1,4
15511,WM2,,,,Class,324,Online,74374,10,1177,10,1,4
15512,W01,,,,Class,329,Online,72942,12,1207,9,1,4
15513,W01,,,,Class,347,Online,75145,15,464,9,1,4
15514,W01,,,,Class,368,Online,75728,30,1082,9,1,4
15515,I01,,,,Class,389,F2F,76041,1,596,9,1,1
15516,041,MTWTh,09:45:00,12:45:00,Class,400,F2F,70990,25,945,7,1,39
15517,041,MTWTh,13:00:00,15:15:00,Class,400,F2F,73591,25,95,7,1,39
15518,PW0,,,,Class,426,Online,74320,30,7,9,1,4
15519,0M0,MTWThF,14:30:00,16:30:00,Class,428,F2F,70363,24,777,10,1,69
15520,0M0,MTWThF,10:00:00,12:00:00,Class,428,F2F,70363,24,777,10,1,70
15521,S01,S,07:55:00,12:55:00,Class,430,F2F,72937,35,1124,9,1,75
15522,W42,,,,Class,440,Online,70890,35,377,8,1,4
15523,W41,,,,Class,440,Online,74367,35,643,7,1,4
15524,I01,,,,Class,444,F2F,75658,0,562,9,1,1
15525,PW1,,,,Class,444,Online,75414,30,768,9,1,4
15526,I41,,,,Class,460,F2F,73413,3,104,7,1,1
15527,0M0,MTWThF,11:00:00,13:45:00,Class,460,F2F,73106,25,1007,10,1,32
15528,W41,,,,Class,460,Online,73412,8,1189,7,1,4
15529,WM1,,,,Class,460,Online,76150,3,1189,10,1,4
15530,041,,,,Class,460,F2F,73382,8,469,7,1,1
15531,W41,,,,Class,460,Online,73383,10,469,7,1,4
15532,WM1,,,,Class,460,Online,75370,10,469,10,1,4
15533,042,MTWTh,08:00:00,10:15:00,Class,462,F2F,71929,25,991,8,1,38
15534,041,MTWTh,13:00:00,15:15:00,Class,462,F2F,74319,35,659,7,1,38
15535,001,,,,Class,462,Online,75701,30,1184,9,1,4
15536,041,MTWTh,13:00:00,15:15:00,Class,474,F2F,71003,35,778,7,1,35
15537,I01,,,,Class,476,F2F,76198,1,593,9,1,1
15538,B01,M W,18:00:00,20:00:00,Class,476,F2F,75384,25,66,9,1,11
15539,I44,,,,Class,1,F2F,76272,1,580,8,1,1
15540,004,T Th,12:15:00,13:30:00,Class,8,F2F,52086,24,548,5,1,29
15541,004,T,13:40:00,15:30:00,Class,8,F2F,52086,24,548,5,1,69
15542,005,T Th,12:15:00,13:30:00,Class,8,F2F,52087,24,548,5,1,29
15543,005,T,15:50:00,17:40:00,Class,8,F2F,52087,24,548,5,1,69
15544,001,M W F,11:30:00,12:20:00,Class,8,F2F,52093,24,92,5,1,70
15545,001,M,13:55:00,16:40:00,Class,8,F2F,52094,24,93,5,1,68
15546,081,T Th,08:00:00,10:40:00,Class,8,F2F,52237,48,131,4,1,27
15547,B01,M W,09:25:00,11:55:00,Class,9,F2F,56990,10,343,5,1,17
15548,001,M W,09:25:00,11:55:00,Class,9,F2F,56992,3,345,5,1,17
15549,B01,M W,12:15:00,14:45:00,Class,9,F2F,53653,6,966,5,1,6
15550,B01,M W,16:00:00,18:30:00,Class,9,F2F,57132,10,179,5,1,13
15551,B01,M W,12:15:00,14:45:00,Class,9,F2F,53835,4,968,5,1,6
15552,B01,M W,12:15:00,14:45:00,Class,9,F2F,53836,4,970,5,1,6
15553,B01,M W,16:00:00,18:30:00,Class,9,F2F,53839,5,181,5,1,13
15554,B01,M W,09:25:00,11:55:00,Class,9,F2F,56993,1,347,5,1,17
15555,B01,M W,09:25:00,11:55:00,Class,9,F2F,56994,1,31,5,1,17
15556,B01,M W,16:00:00,18:30:00,Class,9,F2F,53654,1,24,5,1,13
15557,004,M W,13:55:00,15:10:00,Class,15,F2F,53532,22,248,5,1,32
15558,001,Th,13:40:00,14:55:00,Class,15,F2F,53578,12,356,5,1,54
15559,001,T Th,16:30:00,17:45:00,Class,15,F2F,53582,25,62,5,1,32
15560,001,M W,16:45:00,18:00:00,Class,15,F2F,53606,12,64,5,1,38
15561,001,M W,12:30:00,13:45:00,Class,18,F2F,52652,45,972,5,1,57
15562,001,F,10:00:00,13:00:00,Class,18,F2F,52655,20,1001,5,1,23
15563,001,M,11:00:00,12:15:00,Class,18,F2F,52658,20,948,5,1,75
15564,001,W,11:00:00,12:15:00,Class,18,F2F,52659,20,794,5,1,75
15565,001,M W,15:20:00,16:35:00,Class,18,F2F,52667,40,109,5,1,57
15566,002,T Th,08:00:00,09:15:00,Class,19,F2F,56100,35,769,5,1,56
15567,001,M W,15:20:00,16:35:00,Class,20,F2F,54561,25,279,5,1,77
15568,002,T Th,10:50:00,12:05:00,Class,20,F2F,54562,30,279,5,1,56
15569,001,M W,12:30:00,13:45:00,Class,20,F2F,54559,25,67,5,1,77
15570,002,T Th,13:40:00,14:55:00,Class,20,F2F,54560,30,67,5,1,39
15571,W01,,,,Class,24,Online,52273,35,142,5,1,4
15572,001,T Th,09:25:00,10:40:00,Class,24,F2F,52291,35,964,5,1,34
15573,002,T Th,10:50:00,12:05:00,Class,24,F2F,52292,35,964,5,1,34
15574,001,M W,13:55:00,15:10:00,Class,24,F2F,52296,35,835,5,1,40
15575,001,T,16:30:00,19:00:00,Class,26,F2F,52791,25,1021,5,1,28
15576,I03,,,,Class,39,F2F,58409,1,580,5,1,1
15577,001,M W,12:30:00,13:45:00,Class,39,F2F,52097,24,795,5,1,76
15578,001,W,13:55:00,16:45:00,Class,39,F2F,52098,24,796,5,1,68
15579,003,M W F,10:30:00,11:20:00,Class,40,F2F,52327,25,991,5,1,76
15580,001,M W F,09:30:00,10:20:00,Class,40,F2F,54386,30,1244,5,1,71
15581,001,T Th,08:00:00,09:15:00,Class,40,F2F,54388,35,231,5,1,38
15582,001,T Th,10:50:00,12:05:00,Class,40,F2F,52371,34,229,5,1,76
15583,001,T,18:00:00,20:30:00,Class,42,F2F,52303,35,224,5,1,35
15584,002,M W F,08:30:00,09:20:00,Class,42,F2F,53513,22,246,5,1,28
15585,003,T Th,08:00:00,09:15:00,Class,42,F2F,53515,22,246,5,1,32
15586,S82,S,13:00:00,17:00:00,Class,43,F2F,52265,30,442,6,1,75
15587,001,M W,15:20:00,16:35:00,Class,43,F2F,52270,35,141,5,1,56
15588,SH2,S,08:30:00,12:30:00,Class,43,F2F,52255,30,142,6,1,76
15589,001,M,16:45:00,19:15:00,Class,43,F2F,52646,50,537,5,1,57
15590,B01,T Th,10:50:00,12:05:00,Class,46,F2F,55318,25,397,5,1,11
15591,B01,T Th,13:40:00,14:55:00,Class,46,F2F,52031,22,220,5,1,11
15592,B01,Th,15:05:00,15:55:00,Class,46,F2F,52032,20,222,5,1,11
15593,001,M W F,12:30:00,13:40:00,Class,46,F2F,52036,25,148,5,1,71
15594,002,M W F,08:10:00,09:20:00,Class,46,F2F,52037,25,148,5,1,40
15595,W01,,,,Class,58,Online,52241,35,1204,5,1,4
15596,082,F,13:00:00,16:00:00,Class,61,F2F,54557,10,760,6,1,28
15597,002,F,12:15:00,14:45:00,Class,63,F2F,53095,15,1126,5,1,37
15598,084,T Th,09:30:00,12:10:00,Class,63,F2F,53093,15,1126,6,1,37
15599,001,M W,13:55:00,15:10:00,Class,69,F2F,52654,45,542,5,1,57
15600,W01,,,,Class,69,Online,52656,45,936,5,1,4
15601,001,M W F,13:55:00,15:10:00,Class,70,F2F,52166,25,59,5,1,55
15602,001,M W F,10:30:00,11:20:00,Class,70,F2F,55028,25,302,5,1,55
15603,001,T Th,12:15:00,13:30:00,Class,70,F2F,52175,25,502,5,1,31
15604,001,T Th,09:25:00,10:40:00,Class,71,F2F,52104,24,458,5,1,29
15605,001,T,08:25:00,09:20:00,Class,71,F2F,52104,24,458,5,1,29
15606,002,T Th,09:25:00,10:40:00,Class,71,F2F,52105,24,458,5,1,29
15607,002,T,08:25:00,09:20:00,Class,71,F2F,52105,24,458,5,1,29
15608,003,T Th,09:25:00,10:40:00,Class,71,F2F,56663,24,458,5,1,29
15609,003,W,15:55:00,18:55:00,Class,71,F2F,56663,24,458,5,1,72
15610,003,T,08:25:00,09:20:00,Class,71,F2F,56663,24,458,5,1,29
15611,004,T Th,09:25:00,10:40:00,Class,71,F2F,58271,24,458,5,1,29
15612,004,W,10:30:00,13:25:00,Class,71,F2F,58271,24,458,5,1,72
15613,004,T,08:25:00,09:20:00,Class,71,F2F,58271,24,458,5,1,29
15614,002,Th,15:00:00,17:00:00,Class,72,F2F,52079,24,452,5,1,68
15615,001,T Th,12:15:00,13:30:00,Class,72,F2F,52083,24,548,5,1,53
15616,001,Th,08:00:00,09:50:00,Class,72,F2F,52083,24,548,5,1,69
15617,002,T Th,12:15:00,13:30:00,Class,72,F2F,52084,24,548,5,1,53
15618,002,Th,10:00:00,11:50:00,Class,72,F2F,52084,24,548,5,1,69
15619,001,M W,15:20:00,16:35:00,Class,74,F2F,52295,32,1024,5,1,71
15620,002,T Th,15:05:00,16:20:00,Class,77,F2F,52275,35,831,5,1,34
15621,W01,,,,Class,77,Online,52274,35,831,5,1,4
15622,001,T Th,10:50:00,12:05:00,Class,77,F2F,52276,70,793,5,1,29
15623,001,T Th,09:25:00,10:40:00,Class,78,F2F,52317,70,947,5,1,53
15624,W01,,,,Class,78,Online,52322,35,1211,5,1,4
15625,001,M W F,10:30:00,11:20:00,Class,78,F2F,54413,35,953,5,1,56
15626,I01,,,,Class,78,F2F,57342,2,584,5,1,1
15627,W01,,,,Class,78,Online,52320,30,820,5,1,4
15628,002,T Th,08:00:00,09:15:00,Class,82,F2F,52079,24,452,5,1,53
15629,001,M W F,08:30:00,09:20:00,Class,82,F2F,52091,48,177,5,1,38
15630,001,T,12:15:00,14:50:00,Class,82,F2F,52092,24,176,5,1,68
15631,002,Th,12:15:00,14:50:00,Class,82,F2F,57293,24,176,5,1,68
15632,001,T Th,12:15:00,13:30:00,Class,85,F2F,52304,35,532,5,1,35
15633,001,T Th,15:05:00,16:20:00,Class,85,F2F,52305,35,533,5,1,35
15634,B01,M W,13:55:00,15:10:00,Class,85,F2F,52307,35,533,5,1,11
15635,001,T Th,09:25:00,10:40:00,Class,85,F2F,52306,35,527,5,1,35
15636,001,M W F,11:30:00,12:20:00,Class,87,F2F,52364,70,751,5,1,53
15637,001,M W,16:45:00,18:00:00,Class,87,F2F,54381,35,833,5,1,39
15638,PW1,,,,Class,87,Online,54383,30,1077,4,1,4
15639,001,T Th,13:40:00,14:55:00,Class,98,F2F,52262,35,441,5,1,53
15640,S81,S,13:00:00,17:00:00,Class,98,F2F,52263,30,441,4,1,75
15641,001,T Th,15:05:00,16:20:00,Class,98,F2F,52264,42,442,5,1,53
15642,001,T Th,16:30:00,17:45:00,Class,98,F2F,52266,20,91,5,1,77
15643,001,M W,13:55:00,15:10:00,Class,99,F2F,52685,30,744,5,1,71
15644,001,M W,15:20:00,16:35:00,Class,99,F2F,52684,35,243,5,1,40
15645,002,,,,Class,104,F2F,58383,2,335,5,1,1
15646,X01,T Th,15:05:00,16:20:00,Class,104,F2F,56276,12,954,5,1,40
15647,X01,Th,16:30:00,19:30:00,Class,104,F2F,56277,12,924,5,1,72
15648,001,M W F,10:30:00,11:20:00,Class,104,F2F,52099,24,187,5,1,53
15649,001,M,09:30:00,10:20:00,Class,104,F2F,52099,24,187,5,1,53
15650,002,M W F,10:30:00,11:20:00,Class,104,F2F,52100,24,187,5,1,53
15651,002,M,09:30:00,10:20:00,Class,104,F2F,52100,24,187,5,1,53
15652,003,M W F,10:30:00,11:20:00,Class,104,F2F,52101,24,187,5,1,53
15653,003,M,09:30:00,10:20:00,Class,104,F2F,52101,24,187,5,1,53
15654,X01,T Th,15:05:00,16:20:00,Class,104,F2F,56272,12,955,5,1,40
15655,X01,Th,16:30:00,19:30:00,Class,104,F2F,56273,12,956,5,1,72
15656,001,M,11:30:00,13:20:00,Class,103,F2F,52099,24,187,5,1,72
15657,001,T,12:15:00,15:10:00,Class,103,F2F,52104,24,458,5,1,72
15658,002,T,15:15:00,18:10:00,Class,103,F2F,52105,24,458,5,1,72
15659,001,Th,12:15:00,15:04:00,Class,103,F2F,52106,24,385,5,1,72
15660,002,M,17:30:00,20:30:00,Class,103,F2F,58193,24,385,5,1,72
15661,001,T Th,09:25:00,10:40:00,Class,103,F2F,52107,34,889,5,1,70
15662,081,,,,Class,108,F2F,54551,10,1222,4,1,1
15663,20,M W,11:30:00,12:20:00,Class,108,F2F,54558,16,426,5,1,77
15664,001,T Th,18:00:00,19:15:00,Class,112,F2F,52042,28,146,5,1,71
15665,003,T Th,15:05:00,16:20:00,Class,112,F2F,52026,28,146,5,1,71
15666,001,T Th,08:00:00,09:15:00,Class,112,F2F,52035,25,812,5,1,71
15667,I01,,,,Class,112,F2F,58740,1,592,5,1,1
15668,003,T Th,18:00:00,19:15:00,Class,114,F2F,52085,24,548,5,1,53
15669,003,Th,15:50:00,17:40:00,Class,114,F2F,52085,24,548,5,1,69
15670,006,T Th,18:00:00,19:15:00,Class,114,F2F,54915,24,548,5,1,53
15671,006,Th,13:40:00,15:30:00,Class,114,F2F,54915,24,548,5,1,69
15672,001,Th,18:00:00,20:30:00,Class,117,F2F,52321,35,1211,5,1,40
15673,002,M,18:15:00,20:45:00,Class,117,F2F,52319,35,1211,5,1,34
15674,001,T Th,13:40:00,14:55:00,Class,118,F2F,52271,35,140,5,1,29
15675,002,T Th,09:25:00,10:40:00,Class,118,F2F,52281,35,890,5,1,56
15676,001,T Th,10:50:00,12:05:00,Class,118,F2F,52288,35,1124,5,1,57
15677,002,T Th,15:05:00,16:20:00,Class,118,F2F,52631,35,1124,5,1,29
15678,015,M W F,08:30:00,09:20:00,Class,128,F2F,53552,22,248,5,1,56
15679,016,M W F,11:30:00,12:20:00,Class,128,F2F,53553,22,248,5,1,34
15680,B01,T Th,12:15:00,13:30:00,Class,128,F2F,53567,22,248,5,1,11
15681,001,M W F,09:30:00,10:20:00,Class,128,F2F,53608,25,1139,5,1,28
15682,001,T Th,12:15:00,13:30:00,Class,132,F2F,52110,24,875,5,1,27
15683,001,T,10:15:00,12:05:00,Class,132,F2F,52110,24,875,5,1,73
15684,002,T Th,12:15:00,13:30:00,Class,132,F2F,52111,24,875,5,1,27
15685,002,T,08:00:00,09:50:00,Class,132,F2F,52111,24,875,5,1,73
15686,B01,T Th,16:30:00,17:45:00,Class,132,F2F,52112,20,875,5,1,9
15687,B01,Th,18:00:00,19:55:00,Class,132,F2F,52112,20,875,5,1,58
15688,081,,,,Class,136,F2F,56568,10,1253,4,1,1
15689,007,M W F,09:30:00,10:20:00,Class,144,F2F,52044,50,220,5,1,36
